Id Arbeidssted;Forvalt.location.coordinates.XCoordinate;Forvalt.location.coordinates.YCoordinate;ArbeidsstedOgTariffavtale.ID Tariffavtale
50354976;10,51949571;59,8905829;50354976 210100 - Virke Landsoverenskomsten
50340919;10,40447572;63,41715145;50340919 213100 - Virke Bok og Papiravtalen
50329247;5,72177217;58,87626535;50329247 210100 - Virke Landsoverenskomsten
60006200;10,69363482;60,79999069;60006200 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50302893;11,10817562;59,28420456;50302893 210100 - Virke Landsoverenskomsten
50306624;10,45250931;61,11279567;50306624 210100 - Virke Landsoverenskomsten
50326837;10,80341786;59,8102732;50326837 210100 - Virke Landsoverenskomsten
60006864;13,61710931;68,14879371;60006864 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50350159;11,52558854;60,88728024;50350159 210100 - Virke Landsoverenskomsten
50272279;5,33018317;60,3921045;50272279 210100 - Virke Landsoverenskomsten
50347706;5,32315898;60,47040789;50347706 213100 - Virke Bok og Papiravtalen
50300129;10,41176441;59,26928606;50300129 210100 - Virke Landsoverenskomsten
50302966;18,95449002;69,64620705;50302966 210100 - Virke Landsoverenskomsten
50353877;10,13749961;59,75371875;50353877 210100 - Virke Landsoverenskomsten
50325846;18,92649723;69,67425509;50325846 210100 - Virke Landsoverenskomsten
50352934;5,32262202;60,39071777;50352934 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50341069;7,95329381;58,12483643;50341069 210100 - Virke Landsoverenskomsten
50308354;9,6034596;59,19655649;50308354 210100 - Virke Landsoverenskomsten
50354192;10,39637935;63,43274184;50354192 210100 - Virke Landsoverenskomsten
50300642;5,73215477;58,97075713;50300642 213100 - Virke Bok og Papiravtalen
50300277;10,44651791;63,44368811;50300277 210100 - Virke Landsoverenskomsten
60003801;10,18279438;59,14083147;60003801 210100 - Virke Landsoverenskomsten
60000913;9,603459597;59,19655649;60000913 210100 - Virke Landsoverenskomsten
50327624;10,74318601;59,60398575;50327624 213100 - Virke Bok og Papiravtalen
60001987;7,99198169;58,14543089;60001987 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50327943;5,26997418;59,4119811;50327943 210200 - PU Virke Landsoverenskomsten
50308220;6,04276452;62,17370304;50308220 210100 - Virke Landsoverenskomsten
50325677;10,775387;59,9468424;50325677 210100 - Virke Landsoverenskomsten
50329174;11,07982844;60,79578711;50329174 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50329210;6,35153421;62,46481726;50329210 210100 - Virke Landsoverenskomsten
50354240;10,77129631;59,73973385;50354240 210100 - Virke Landsoverenskomsten
60005156;7,78107556;63,11047864;60005156 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
60000442;10,00535438;59,75623379;60000442 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
60004524;6,35153421;62,46481726;60004524 210200 - PU Virke Landsoverenskomsten
50329454;10,98717178;59,24490335;50329454 210100 - Virke Landsoverenskomsten
60002931;5,32315898;60,47040789;60002931 210100 - Virke Landsoverenskomsten
60003751;11,07982844;60,79578711;60003751 210100 - Virke Landsoverenskomsten
60006086;11,12190056;59,2672097;60006086 210200 - PU Virke Landsoverenskomsten
50327217;10,20971215;59,18279959;50327217 210100 - Virke Landsoverenskomsten
60006481;5,26752695;60,39047724;60006481 210100 - Virke Landsoverenskomsten
50304255;30,03884498;69,72049986;50304255 210100 - Virke Landsoverenskomsten
60007070;10,18434006;59,14042205;60007070 210100 - Virke Landsoverenskomsten
50353548;10,99893086;59,25495442;50353548 210100 - Virke Landsoverenskomsten
50350308;10,25465572;60,16475047;50350308 210100 - Virke Landsoverenskomsten
50350571;10,45418203;63,43704016;50350571 210100 - Virke Landsoverenskomsten
60007037;10,45502353;63,43678641;60007037 210100 - Virke Landsoverenskomsten
50303550;5,112483811;61,9316769;50303550 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50352085;10,74099399;59,62391159;50352085 210100 - Virke Landsoverenskomsten
50352599;7,46084045;58,02904093;50352599 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50341606;5,32244584;60,46591776;50341606 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
60007217;5,64012452;58,73559721;60007217 210200 - PU Virke Landsoverenskomsten
50353167;9,99915888;59,75614519;50353167 210100 - Virke Landsoverenskomsten
60000397;11,28223402;63,73221093;60000397 210100 - Virke Landsoverenskomsten
60005158;10,74819789;59,91158234;60005158 210200 - PU Virke Landsoverenskomsten
50326364;9,6034596;59,19655649;50326364 210100 - Virke Landsoverenskomsten
60004745;12,65224725;66,01976807;60004745 210200 - PU Virke Landsoverenskomsten
50352883;10,45721137;63,43572939;50352883 210100 - Virke Landsoverenskomsten
60003161;5,64111488;58,66814826;60003161 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50325911;5,72177217;58,87626535;50325911 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
60005501;5,73228114;58,97176391;60005501 210100 - Virke Landsoverenskomsten
60008554;10,75155248;59,91177069;60008554 210100 - Virke Landsoverenskomsten
50340335;10,30584041;59,81129164;50340335 210100 - Virke Landsoverenskomsten
50351739;5,29179476;60,34895628;50351739 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
60004325;7,16547233;62,73768824;60004325 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50305108;10,39787622;63,43139902;50305108 210100 - Virke Landsoverenskomsten
50305404;6,20043285;60,38711758;50305404 210100 - Virke Landsoverenskomsten
50305418;5,22733218;60,36257437;50305418 210100 - Virke Landsoverenskomsten
50305422;6,01166235;60,26076047;50305422 210100 - Virke Landsoverenskomsten
50305423;5,30432384;60,37557744;50305423 210100 - Virke Landsoverenskomsten
50305249;6,85064282;61,1835074;50305249 210100 - Virke Landsoverenskomsten
50306289;6,5062717;61,73332195;50306289 210100 - Virke Landsoverenskomsten
50306038;10,30584041;59,81129164;50306038 210100 - Virke Landsoverenskomsten
50306489;5,83897076;62,34494308;50306489 216100 - Virke Energistasjonsoverenskomsten
50306328;11,58372018;60,89516681;50306328 210100 - Virke Landsoverenskomsten
50305500;10,80170427;59,91378091;50305500 215100 - Virke Reiselivsbransjen
50305911;14,55364345;67,28252608;50305911 210100 - Virke Landsoverenskomsten
50007144;9,6034596;59,19655649;50007144 210100 - Virke Landsoverenskomsten
50007241;9,6081984;59,20713174;50007241 213100 - Virke Bok og Papiravtalen
50007188;9,62367809;59,17347104;50007188 210100 - Virke Landsoverenskomsten
50006997;19,00599652;69,68603327;50006997 210100 - Virke Landsoverenskomsten
50006857;20,54760862;69,54137883;50006857 210100 - Virke Landsoverenskomsten
50006914;18,9523053;69,64642164;50006914 210100 - Virke Landsoverenskomsten
50007770;6,36283756;62,4696417;50007770 210100 - Virke Landsoverenskomsten
50007484;11,10916328;63,98626555;50007484 210100 - Virke Landsoverenskomsten
50007423;11,49497191;64,01760489;50007423 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50007436;11,49527307;64,00835108;50007436 210100 - Virke Landsoverenskomsten
50005789;5,33217288;60,38798919;50005789 215100 - Virke Reiselivsbransjen
50006092;10,68961678;60,79734754;50006092 210100 - Virke Landsoverenskomsten
50005421;5,23362819;60,36322021;50005421 210100 - Virke Landsoverenskomsten
50005523;5,32463128;60,46638178;50005523 210100 - Virke Landsoverenskomsten
50006533;10,12752658;59,75302291;50006533 210100 - Virke Landsoverenskomsten
50006601;8,20653829;60,53365415;50006601 210100 - Virke Landsoverenskomsten
50006682;13,02344881;66,19976419;50006682 210100 - Virke Landsoverenskomsten
50006557;10,25465572;60,16475047;50006557 210100 - Virke Landsoverenskomsten
50006289;10,40951385;59,61760628;50006289 210100 - Virke Landsoverenskomsten
50006171;10,69778177;60,79536733;50006171 216100 - Virke Energistasjonsoverenskomsten
50006420;10,15797163;59,74252941;50006420 210100 - Virke Landsoverenskomsten
50009286;10,06116391;59,07841596;50009286 210100 - Virke Landsoverenskomsten
50009123;10,39226073;59,11545198;50009123 210100 - Virke Landsoverenskomsten
50009725;10,99836987;62,40946399;50009725 210100 - Virke Landsoverenskomsten
50008445;11,68246015;60,25490961;50008445 210100 - Virke Landsoverenskomsten
50008023;10,22326471;61,2269664;50008023 210100 - Virke Landsoverenskomsten
50007933;10,45268408;61,11459024;50007933 210100 - Virke Landsoverenskomsten
50007947;10,30023511;61,31457408;50007947 210100 - Virke Landsoverenskomsten
50007953;10,19614453;61,454769;50007953 210100 - Virke Landsoverenskomsten
50008722;10,50913774;60,41885084;50008722 210100 - Virke Landsoverenskomsten
50008730;10,38439187;60,23930904;50008730 210100 - Virke Landsoverenskomsten
50001864;10,9535232;59,91861505;50001864 210100 - Virke Landsoverenskomsten
50000472;10,45615133;63,4363988;50000472 210100 - Virke Landsoverenskomsten
50000375;10,39371835;63,43036208;50000375 210100 - Virke Landsoverenskomsten
50000622;10,1000438;63,1605151;50000622 210100 - Virke Landsoverenskomsten
50000551;10,37894487;63,36190794;50000551 210100 - Virke Landsoverenskomsten
50000628;9,98745887;63,11388359;50000628 210100 - Virke Landsoverenskomsten
50000780;11,37327558;61,13251348;50000780 210100 - Virke Landsoverenskomsten
50000630;10,29179555;63,03629541;50000630 216100 - Virke Energistasjonsoverenskomsten
50004045;11,08502519;59,28602337;50004045 210100 - Virke Landsoverenskomsten
50004427;5,1927273;59,26440262;50004427 210100 - Virke Landsoverenskomsten
50005292;5,33181448;60,38923732;50005292 210100 - Virke Landsoverenskomsten
50004735;5,29474985;59,40779743;50004735 210100 - Virke Landsoverenskomsten
50004859;8,12953997;58,17992054;50004859 210100 - Virke Landsoverenskomsten
50003225;7,78659425;63,11143183;50003225 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50003279;7,63170906;63,05212013;50003279 210100 - Virke Landsoverenskomsten
50003209;7,79388174;63,11158417;50003209 210100 - Virke Landsoverenskomsten
50003297;7,78107556;63,11047864;50003297 210100 - Virke Landsoverenskomsten
50003398;8,72521015;62,97397668;50003398 210100 - Virke Landsoverenskomsten
50002723;10,48830291;59,85437536;50002723 210100 - Virke Landsoverenskomsten
50003832;10,99305616;59,25156821;50003832 210100 - Virke Landsoverenskomsten
50003767;10,90893411;59,19950768;50003767 210100 - Virke Landsoverenskomsten
50003525;11,36830397;60,8495158;50003525 216100 - Virke Energistasjonsoverenskomsten
50003517;11,07754218;60,79189624;50003517 210100 - Virke Landsoverenskomsten
50003522;11,04671992;60,79870127;50003522 210100 - Virke Landsoverenskomsten
50259147;10,68249754;59,41606749;50259147 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50259431;10,93093201;59,22499036;50259431 210100 - Virke Landsoverenskomsten
50257551;19,14004296;69,56739258;50257551 210100 - Virke Landsoverenskomsten
50258144;10,92426802;63,46877159;50258144 213100 - Virke Bok og Papiravtalen
50258483;16,55247712;68,78231946;50258483 210100 - Virke Landsoverenskomsten
50261524;10,46832085;61,12400193;50261524 210200 - PU Virke Landsoverenskomsten
50252953;11,08290975;59,27403313;50252953 210100 - Virke Landsoverenskomsten
50251620;5,2688606;59,41296536;50251620 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50251667;10,1873225;59,14041411;50251667 210100 - Virke Landsoverenskomsten
50255865;9,70924843;59,12051231;50255865 210100 - Virke Landsoverenskomsten
50255466;10,36913986;63,33903207;50255466 210100 - Virke Landsoverenskomsten
50269161;11,17532034;60,14240384;50269161 213100 - Virke Bok og Papiravtalen
50269166;11,16918012;59,26758027;50269166 210100 - Virke Landsoverenskomsten
50268902;10,45022581;61,11477808;50268902 213100 - Virke Bok og Papiravtalen
50267933;10,93155151;59,22107435;50267933 210100 - Virke Landsoverenskomsten
50268075;10,22021578;59,131859;50268075 210100 - Virke Landsoverenskomsten
50268735;9,63741984;59,15232628;50268735 216100 - Virke Energistasjonsoverenskomsten
50264575;9,37931628;58,90106921;50264575 210100 - Virke Landsoverenskomsten
50264242;7,79962376;63,10997734;50264242 210100 - Virke Landsoverenskomsten
50265350;10,62175237;60,68387603;50265350 210100 - Virke Landsoverenskomsten
50266868;9,901159136;63,56337918;50266868 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50267335;18,92169597;69,67649155;50267335 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50266107;11,00733283;59,94728603;50266107 210100 - Virke Landsoverenskomsten
50027031;10,72034781;59,92670502;50027031 210100 - Virke Landsoverenskomsten
50010471;16,54360939;68,79943607;50010471 210100 - Virke Landsoverenskomsten
50010614;10,93407702;60,88701791;50010614 210100 - Virke Landsoverenskomsten
50010823;25,51395324;69,47195868;50010823 210100 - Virke Landsoverenskomsten
50010981;9,06920332;61,14357881;50010981 210100 - Virke Landsoverenskomsten
50011006;9,05456276;61,03388055;50011006 210100 - Virke Landsoverenskomsten
50010957;9,870210798;63,88482972;50010957 210100 - Virke Landsoverenskomsten
50010966;9,664288128;63,69512086;50010966 210100 - Virke Landsoverenskomsten
50244469;5,70380384;58,89600341;50244469 210100 - Virke Landsoverenskomsten
50244883;5,73877748;58,89325973;50244883 210200 - PU Virke Landsoverenskomsten
50249832;10,50470217;59,87831236;50249832 210100 - Virke Landsoverenskomsten
50249927;5,76904297;58,85497875;50249927 210100 - Virke Landsoverenskomsten
50248137;5,27352381;60,34217932;50248137 216100 - Virke Energistasjonsoverenskomsten
50247768;5,33174967;59,39518083;50247768 210100 - Virke Landsoverenskomsten
50247883;23,27263058;69,96617217;50247883 215100 - Virke Reiselivsbransjen
50037609;23,68364816;70,6622945;50037609 213100 - Virke Bok og Papiravtalen
50039229;10,69164605;60,78251292;50039229 210100 - Virke Landsoverenskomsten
50038603;10,04764706;59,06881123;50038603 210100 - Virke Landsoverenskomsten
50319934;10,26458178;59,36939231;50319934 210100 - Virke Landsoverenskomsten
50320315;9,437445217;60,13514911;50320315 210100 - Virke Landsoverenskomsten
50320399;9,968633265;59,9319559;50320399 210100 - Virke Landsoverenskomsten
50319583;12,02638021;60,18982139;50319583 210100 - Virke Landsoverenskomsten
50319586;5,23527909;60,41207614;50319586 210100 - Virke Landsoverenskomsten
50319405;9,64087974;59,13794573;50319405 210100 - Virke Landsoverenskomsten
50319878;11,17253792;60,14306318;50319878 213100 - Virke Bok og Papiravtalen
50321126;10,82118668;59,90341797;50321126 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50320934;18,97086186;69,63996232;50320934 210100 - Virke Landsoverenskomsten
50321003;11,18587984;60,15084657;50321003 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50321304;11,00733283;59,94728603;50321304 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50321278;7,231386067;58,46577797;50321278 210100 - Virke Landsoverenskomsten
50321255;5,743296838;59,59741885;50321255 210100 - Virke Landsoverenskomsten
50320570;10,25465572;60,16475047;50320570 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50320590;14,55905828;68,23329326;50320590 210100 - Virke Landsoverenskomsten
50320846;15,41303526;68,69040692;50320846 210100 - Virke Landsoverenskomsten
50320712;10,95737292;59,21082441;50320712 210100 - Virke Landsoverenskomsten
50320714;10,92987124;59,93643283;50320714 210100 - Virke Landsoverenskomsten
50320714;10,92987124;59,93643283;50320714 210100 - Virke Landsoverenskomsten
50318050;10,22277683;59,74123314;50318050 213100 - Virke Bok og Papiravtalen
50318260;10,49778144;59,87540011;50318260 210100 - Virke Landsoverenskomsten
50317474;7,46235732;58,02963176;50317474 210100 - Virke Landsoverenskomsten
50317290;5,62079076;59,42869733;50317290 210100 - Virke Landsoverenskomsten
50317771;10,97925885;59,20700848;50317771 216100 - Virke Energistasjonsoverenskomsten
50317587;10,35272387;63,41614229;50317587 210100 - Virke Landsoverenskomsten
50317549;10,03051765;59,74910491;50317549 210100 - Virke Landsoverenskomsten
50317602;10,28088769;63,23140103;50317602 210100 - Virke Landsoverenskomsten
50317660;23,2340422;69,96070599;50317660 210100 - Virke Landsoverenskomsten
50317610;10,91356507;63,44479401;50317610 210100 - Virke Landsoverenskomsten
50317611;10,91658143;63,46675991;50317611 210100 - Virke Landsoverenskomsten
50318895;5,72714928;58,95099912;50318895 210100 - Virke Landsoverenskomsten
50318921;10,33577763;63,40409394;50318921 210100 - Virke Landsoverenskomsten
50319340;5,34278818;60,35976176;50319340 210100 - Virke Landsoverenskomsten
50319123;10,40097574;63,39266275;50319123 210200 - PU Virke Landsoverenskomsten
50319211;10,05337683;59,06513316;50319211 210100 - Virke Landsoverenskomsten
50324187;5,31102843;59,39690583;50324187 210100 - Virke Landsoverenskomsten
50324034;10,7512616;59,91882698;50324034 210100 - Virke Landsoverenskomsten
50324472;10,41176441;59,26928606;50324472 210100 - Virke Landsoverenskomsten
50324285;10,15797163;59,74252941;50324285 210100 - Virke Landsoverenskomsten
50323683;10,73360107;59,94990056;50323683 210100 - Virke Landsoverenskomsten
50323616;11,0672608;60,82992806;50323616 210100 - Virke Landsoverenskomsten
50323918;5,3373489;60,4701565;50323918 210100 - Virke Landsoverenskomsten
50323844;10,74162144;59,91371658;50323844 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50323821;10,77129631;59,73973385;50323821 210100 - Virke Landsoverenskomsten
50324656;5,8205255;60,59004008;50324656 210100 - Virke Landsoverenskomsten
50324607;10,68249754;59,41606749;50324607 213100 - Virke Bok og Papiravtalen
50324562;11,28308113;63,73457452;50324562 210200 - PU Virke Landsoverenskomsten
50324973;7,357514842;59,55984847;50324973 210100 - Virke Landsoverenskomsten
50321956;11,07318393;59,94809114;50321956 210100 - Virke Landsoverenskomsten
50322409;5,85499404;62,3397633;50322409 210100 - Virke Landsoverenskomsten
50322260;11,28136667;63,73351754;50322260 210100 - Virke Landsoverenskomsten
50322214;10,15797163;59,74252941;50322214 210100 - Virke Landsoverenskomsten
50321659;10,40357822;63,43323732;50321659 210100 - Virke Landsoverenskomsten
50321434;8,13382143;58,17940142;50321434 213100 - Virke Bok og Papiravtalen
50323147;17,41183927;68,43546557;50323147 210100 - Virke Landsoverenskomsten
50323173;10,71509377;60,20437938;50323173 210100 - Virke Landsoverenskomsten
50323397;14,12676785;66,31598042;50323397 210100 - Virke Landsoverenskomsten
50323413;10,15797163;59,74252941;50323413 213100 - Virke Bok og Papiravtalen
50322607;10,50012594;59,87311965;50322607 210200 - PU Virke Landsoverenskomsten
50322832;10,775387;59,9468424;50322832 210100 - Virke Landsoverenskomsten
50311579;7,13152496;62,73935065;50311579 210100 - Virke Landsoverenskomsten
50311814;10,83031272;59,91979006;50311814 210100 - Virke Landsoverenskomsten
50311042;5,88151638;62,33725285;50311042 210200 - PU Virke Landsoverenskomsten
50311105;6,42669734;60,62922908;50311105 210100 - Virke Landsoverenskomsten
50311327;16,57192205;68,58375417;50311327 210100 - Virke Landsoverenskomsten
50311326;19,9617102;69,26788268;50311326 210100 - Virke Landsoverenskomsten
50311222;5,34532192;60,29794847;50311222 210100 - Virke Landsoverenskomsten
50312487;10,37745025;63,35908621;50312487 210100 - Virke Landsoverenskomsten
50312868;9,84525266;63,29772823;50312868 210100 - Virke Landsoverenskomsten
50312826;11,1075065;59,28332597;50312826 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50312876;9,91953309;59,77774839;50312876 216200 - PU Virke Energistasjonsoverenskomsten
50311988;7,04066013;58,13589047;50311988 210100 - Virke Landsoverenskomsten
50312287;18,95449002;69,64620705;50312287 210100 - Virke Landsoverenskomsten
50309518;5,33181448;60,38923732;50309518 213100 - Virke Bok og Papiravtalen
50309720;5,70567875;58,85606472;50309720 210100 - Virke Landsoverenskomsten
50308807;10,6360473;59,91740458;50308807 210100 - Virke Landsoverenskomsten
50309224;11,17183406;60,14276055;50309224 210100 - Virke Landsoverenskomsten
50310571;11,08638356;59,27466457;50310571 216100 - Virke Energistasjonsoverenskomsten
50310810;11,10876215;60,78408016;50310810 210100 - Virke Landsoverenskomsten
50310763;11,22168553;60,77445002;50310763 210100 - Virke Landsoverenskomsten
50310782;8,76346154;58,45949214;50310782 210100 - Virke Landsoverenskomsten
50310830;9,411210309;61,5266834;50310830 210100 - Virke Landsoverenskomsten
50310846;5,12407613;60,35849587;50310846 210100 - Virke Landsoverenskomsten
50310018;13,94247722;66,81642198;50310018 210100 - Virke Landsoverenskomsten
50309896;6,34996322;62,4706373;50309896 210100 - Virke Landsoverenskomsten
50309965;10,42527417;59,26173797;50309965 210100 - Virke Landsoverenskomsten
50310189;11,4910813;64,46760372;50310189 210100 - Virke Landsoverenskomsten
50310262;23,26871775;69,96368875;50310262 210100 - Virke Landsoverenskomsten
50310132;5,12407613;60,35849587;50310132 213100 - Virke Bok og Papiravtalen
50315778;10,73925256;59,92006183;50315778 210100 - Virke Landsoverenskomsten
50316101;10,20675198;59,74285386;50316101 210100 - Virke Landsoverenskomsten
50315302;7,78976854;63,10713042;50315302 210100 - Virke Landsoverenskomsten
50315377;5,32281744;59,39644772;50315377 210100 - Virke Landsoverenskomsten
50315146;9,09347601;61,8752448;50315146 210100 - Virke Landsoverenskomsten
50315572;7,96862854;58,12483369;50315572 210200 - PU Virke Landsoverenskomsten
50315614;11,59712345;64,86462989;50315614 210100 - Virke Landsoverenskomsten
50315626;11,16872231;59,58497188;50315626 210100 - Virke Landsoverenskomsten
50315486;11,18936492;60,14390853;50315486 210100 - Virke Landsoverenskomsten
50316920;11,38116024;62,57563408;50316920 210100 - Virke Landsoverenskomsten
50316919;11,41881566;62,67378115;50316919 210100 - Virke Landsoverenskomsten
50316890;11,0043209;63,8161827;50316890 210100 - Virke Landsoverenskomsten
50316793;11,03005848;59,61934427;50316793 210100 - Virke Landsoverenskomsten
50317094;11,02713403;60,25403131;50317094 210100 - Virke Landsoverenskomsten
50317256;7,46596976;58,02612481;50317256 210100 - Virke Landsoverenskomsten
50317227;8,865672431;58,49997558;50317227 210100 - Virke Landsoverenskomsten
50317108;9,69072352;59,12433978;50317108 210100 - Virke Landsoverenskomsten
50317092;11,3391563;60,12525022;50317092 210100 - Virke Landsoverenskomsten
50316414;9,68596945;62,59311787;50316414 210100 - Virke Landsoverenskomsten
50316426;5,943273032;62,16403837;50316426 210100 - Virke Landsoverenskomsten
50316688;10,06523431;59,05036595;50316688 210100 - Virke Landsoverenskomsten
50316455;8,206936233;62,91013607;50316455 210100 - Virke Landsoverenskomsten
50316487;9,21248869;63,05442591;50316487 210100 - Virke Landsoverenskomsten
50313774;10,83473405;59,90071489;50313774 210100 - Virke Landsoverenskomsten
50313777;10,81645884;59,80797108;50313777 210100 - Virke Landsoverenskomsten
50313778;10,92169648;60,00951156;50313778 210100 - Virke Landsoverenskomsten
50313570;11,04470149;59,30033788;50313570 210100 - Virke Landsoverenskomsten
50313864;5,33476766;60,47045433;50313864 210100 - Virke Landsoverenskomsten
50313172;7,98919409;58,14609163;50313172 210100 - Virke Landsoverenskomsten
50313232;10,62651965;59,94329765;50313232 210100 - Virke Landsoverenskomsten
50313114;10,41176441;59,26928606;50313114 210100 - Virke Landsoverenskomsten
50313275;11,04891416;59,18480293;50313275 210100 - Virke Landsoverenskomsten
50314839;23,69292451;70,66595996;50314839 210100 - Virke Landsoverenskomsten
50315058;5,27039651;60,31559366;50315058 210100 - Virke Landsoverenskomsten
50315034;19,24027411;69,24224877;50315034 210100 - Virke Landsoverenskomsten
50314374;10,99305616;59,25156821;50314374 210100 - Virke Landsoverenskomsten
50343108;10,7403126;59,9119577;50343108 210200 - PU Virke Landsoverenskomsten
50344784;10,66955282;60,78607729;50344784 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50343393;10,17737557;59,3055489;50343393 216200 - PU Virke Energistasjonsoverenskomsten
50307919;10,0100203;59,05435821;50307919 210200 - PU Virke Landsoverenskomsten
50341542;9,66266211;59,13762497;50341542 210100 - Virke Landsoverenskomsten
50344118;5,32499675;59,38916137;50344118 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50005636;5,45651833;60,37523671;50005636 210100 - Virke Landsoverenskomsten
50000318;10,39533078;63,41952457;50000318 210100 - Virke Landsoverenskomsten
50000145;10,39157111;63,43154088;50000145 210100 - Virke Landsoverenskomsten
50344388;11,01461968;60,85140537;50344388 210200 - PU Virke Landsoverenskomsten
50307089;10,14954171;59,74624958;50307089 210100 - Virke Landsoverenskomsten
50257130;6,79513748;58,09559116;50257130 210100 - Virke Landsoverenskomsten
60004348;11,2798434;59,58091671;60004348 210200 - PU Virke Landsoverenskomsten
50300311;12,25587172;61,3143569;50300311 210200 - PU Virke Landsoverenskomsten
50006129;10,81841558;60,67751369;50006129 210100 - Virke Landsoverenskomsten
50008810;11,48659976;63,79081417;50008810 210100 - Virke Landsoverenskomsten
50355467;20,97664671;70,01629671;50355467 210100 - Virke Landsoverenskomsten
50302139;17,41406379;68,40741904;50302139 210200 - PU Virke Landsoverenskomsten
50003474;11,08787936;60,80869245;50003474 210100 - Virke Landsoverenskomsten
50309753;5,135836247;61,98125071;50309753 210200 - PU Virke Landsoverenskomsten
50271804;7,99127875;58,14566784;50271804 210200 - PU Virke Landsoverenskomsten
50325723;9,99325616;62,13435982;50325723 210100 - Virke Landsoverenskomsten
50006162;10,35309864;60,69645111;50006162 210200 - PU Virke Landsoverenskomsten
50005459;5,3052457;60,42476075;50005459 210100 - Virke Landsoverenskomsten
50308511;11,58302272;60,89497924;50308511 210200 - PU Virke Landsoverenskomsten
50266020;14,41782648;67,27677189;50266020 210100 - Virke Landsoverenskomsten
50322354;5,69695809;58,89238614;50322354 215100 - Virke Reiselivsbransjen
50003240;7,72745855;63,11307197;50003240 210200 - PU Virke Landsoverenskomsten
50000399;10,39748927;63,43084612;50000399 210200 - PU Virke Landsoverenskomsten
50309052;6,13816837;62,47040076;50309052 210200 - PU Virke Landsoverenskomsten
50008131;17,56079088;68,557072;50008131 210100 - Virke Landsoverenskomsten
50256728;6,468739454;62,78241946;50256728 210100 - Virke Landsoverenskomsten
50301631;10,68993994;60,79578081;50301631 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50307473;10,37546598;63,35522793;50307473 210200 - PU Virke Landsoverenskomsten
50008334;14,41587253;67,28080151;50008334 210100 - Virke Landsoverenskomsten
50249685;11,0672608;60,82992806;50249685 210100 - Virke Landsoverenskomsten
50342068;10,05920258;59,04306365;50342068 210200 - PU Virke Landsoverenskomsten
50003247;7,72932741;63,10851127;50003247 210200 - PU Virke Landsoverenskomsten
60002144;14,36789928;67,27773142;60002144 210200 - PU Virke Landsoverenskomsten
50327016;20,77597401;69,52108406;50327016 210100 - Virke Landsoverenskomsten
50315959;10,55096129;60,3981736;50315959 130100 - NHO/NHO Service og Handel Handelsoverenskomsten
50309963;9,588548;59,19987582;50309963 210200 - PU Virke Landsoverenskomsten
50310627;6,04330033;59,0185064;50310627 210100 - Virke Landsoverenskomsten
50316922;11,38116024;62,57563408;50316922 210100 - Virke Landsoverenskomsten
50311987;11,97635115;60,20207;50311987 130200 - PU NHO/NHO Service og Handel Handelsoverenskomsten
50328582;14,15906279;66,31765665;50328582 210100 - Virke Landsoverenskomsten
50351395;10,69021883;60,794816;50351395 210100 - Virke Landsoverenskomsten
50327850;10,53299574;60,40673551;50327850 210100 - Virke Landsoverenskomsten
50340826;15,39682834;67,26845339;50340826 210100 - Virke Landsoverenskomsten
50316939;10,24892321;60,15316006;50316939 210100 - Virke Landsoverenskomsten
60004752;12,20828262;65,47282633;60004752 210200 - PU Virke Landsoverenskomsten
50326373;10,72774451;59,92579969;50326373 210100 - Virke Landsoverenskomsten
50302449;5,84901459;61,45199623;50302449 210100 - Virke Landsoverenskomsten
50314985;5,47573041;59,61179095;50314985 210100 - Virke Landsoverenskomsten
50008559;7,06781153;60,46671626;50008559 210100 - Virke Landsoverenskomsten
50344790;9,41513705;58,87281823;50344790 210100 - Virke Landsoverenskomsten
50303316;10,46298829;59,39377095;50303316 210200 - PU Virke Landsoverenskomsten
